device_id,timestamp,temperature,humidity,air_quality,particle_count,particle_size,shape,type,location,status
TempSensor_3,2024-12-01 14:06:28.454702,28.23,37.39,,,,,Temperature Sensor,Unknown,Active
TempSensor_10,2024-12-01 14:06:28.454711,28.2,37.52,,,,,Temperature Sensor,Unknown,Active
TempSensor_2,2024-12-01 14:06:28.454719,25.71,57.26,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.454728,24.45,53.91,,,,,Temperature Sensor,Unknown,Active
TempSensor_5,2024-12-01 14:06:28.454737,25.77,57.14,,,,,Temperature Sensor,Unknown,Active
TempSensor_6,2024-12-01 14:06:28.454745,22.57,55.4,,,,,Temperature Sensor,Unknown,Active
TempSensor_5,2024-12-01 14:06:28.454754,28.82,38.99,,,,,Temperature Sensor,Unknown,Active
TempSensor_6,2024-12-01 14:06:28.454764,22.41,30.74,,,,,Temperature Sensor,Unknown,Active
TempSensor_3,2024-12-01 14:06:28.454775,24.02,38.35,,,,,Temperature Sensor,Unknown,Active
TempSensor_6,2024-12-01 14:06:28.454784,28.77,56.63,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.454793,24.52,41.39,,,,,Temperature Sensor,Unknown,Active
TempSensor_6,2024-12-01 14:06:28.454802,23.51,54.75,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.454810,27.76,52.02,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.454819,26.91,57.2,,,,,Temperature Sensor,Unknown,Active
TempSensor_4,2024-12-01 14:06:28.454825,24.82,45.4,,,,,Temperature Sensor,Unknown,Active
TempSensor_2,2024-12-01 14:06:28.454833,20.79,46.51,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.454839,23.46,34.15,,,,,Temperature Sensor,Unknown,Active
TempSensor_10,2024-12-01 14:06:28.454847,25.63,35.14,,,,,Temperature Sensor,Unknown,Active
TempSensor_7,2024-12-01 14:06:28.454855,21.51,45.85,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.454863,21.76,33.3,,,,,Temperature Sensor,Unknown,Active
TempSensor_10,2024-12-01 14:06:28.454872,26.36,39.02,,,,,Temperature Sensor,Unknown,Active
TempSensor_6,2024-12-01 14:06:28.454880,27.8,51.71,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.454889,24.47,32.92,,,,,Temperature Sensor,Unknown,Active
TempSensor_7,2024-12-01 14:06:28.454898,21.51,34.48,,,,,Temperature Sensor,Unknown,Active
TempSensor_2,2024-12-01 14:06:28.454906,24.85,58.34,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.454915,25.72,53.84,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.454923,25.3,39.33,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.454933,22.18,58.38,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.454942,24.64,50.68,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.454950,29.01,53.45,,,,,Temperature Sensor,Unknown,Active
TempSensor_2,2024-12-01 14:06:28.454958,20.07,58.94,,,,,Temperature Sensor,Unknown,Active
TempSensor_10,2024-12-01 14:06:28.454967,24.17,59.49,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.454975,28.35,32.46,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.454983,22.45,48.08,,,,,Temperature Sensor,Unknown,Active
TempSensor_6,2024-12-01 14:06:28.454990,25.4,43.47,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.454997,20.55,33.44,,,,,Temperature Sensor,Unknown,Active
TempSensor_3,2024-12-01 14:06:28.455005,20.01,36.72,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.455013,21.25,34.64,,,,,Temperature Sensor,Unknown,Active
TempSensor_5,2024-12-01 14:06:28.455021,26.82,57.58,,,,,Temperature Sensor,Unknown,Active
TempSensor_7,2024-12-01 14:06:28.455029,26.64,45.01,,,,,Temperature Sensor,Unknown,Active
TempSensor_3,2024-12-01 14:06:28.455036,26.92,54.99,,,,,Temperature Sensor,Unknown,Active
TempSensor_6,2024-12-01 14:06:28.455045,22.05,35.03,,,,,Temperature Sensor,Unknown,Active
TempSensor_10,2024-12-01 14:06:28.455053,26.0,30.85,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.455062,26.67,37.97,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.455069,29.85,51.77,,,,,Temperature Sensor,Unknown,Active
TempSensor_10,2024-12-01 14:06:28.455076,27.38,37.38,,,,,Temperature Sensor,Unknown,Active
TempSensor_4,2024-12-01 14:06:28.455085,28.83,35.92,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.455094,27.66,33.09,,,,,Temperature Sensor,Unknown,Active
TempSensor_5,2024-12-01 14:06:28.455102,23.86,31.18,,,,,Temperature Sensor,Unknown,Active
TempSensor_2,2024-12-01 14:06:28.455111,24.9,52.82,,,,,Temperature Sensor,Unknown,Active
TempSensor_4,2024-12-01 14:06:28.455120,21.75,40.08,,,,,Temperature Sensor,Unknown,Active
TempSensor_7,2024-12-01 14:06:28.455129,29.11,46.79,,,,,Temperature Sensor,Unknown,Active
TempSensor_4,2024-12-01 14:06:28.455139,29.86,45.23,,,,,Temperature Sensor,Unknown,Active
TempSensor_5,2024-12-01 14:06:28.455148,20.57,47.21,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.455156,20.39,55.03,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.455165,25.44,58.19,,,,,Temperature Sensor,Unknown,Active
TempSensor_10,2024-12-01 14:06:28.455174,23.15,49.13,,,,,Temperature Sensor,Unknown,Active
TempSensor_6,2024-12-01 14:06:28.455183,27.31,48.19,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.455192,24.65,58.49,,,,,Temperature Sensor,Unknown,Active
TempSensor_2,2024-12-01 14:06:28.455201,24.97,49.34,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.455209,25.56,38.55,,,,,Temperature Sensor,Unknown,Active
TempSensor_5,2024-12-01 14:06:28.455218,24.83,56.33,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.455227,25.11,34.18,,,,,Temperature Sensor,Unknown,Active
TempSensor_7,2024-12-01 14:06:28.455235,21.88,31.16,,,,,Temperature Sensor,Unknown,Active
TempSensor_10,2024-12-01 14:06:28.455242,20.92,49.47,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.455250,28.32,58.65,,,,,Temperature Sensor,Unknown,Active
TempSensor_6,2024-12-01 14:06:28.455258,21.97,56.32,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.455266,21.85,36.45,,,,,Temperature Sensor,Unknown,Active
TempSensor_6,2024-12-01 14:06:28.455275,20.99,32.82,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.455283,22.6,56.85,,,,,Temperature Sensor,Unknown,Active
TempSensor_4,2024-12-01 14:06:28.455291,23.76,46.52,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.455299,29.3,37.1,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.455331,26.19,30.5,,,,,Temperature Sensor,Unknown,Active
TempSensor_6,2024-12-01 14:06:28.455341,25.71,57.73,,,,,Temperature Sensor,Unknown,Active
TempSensor_3,2024-12-01 14:06:28.455350,23.18,43.84,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.455358,25.32,32.35,,,,,Temperature Sensor,Unknown,Active
TempSensor_6,2024-12-01 14:06:28.455366,21.34,31.97,,,,,Temperature Sensor,Unknown,Active
TempSensor_4,2024-12-01 14:06:28.455375,25.95,45.79,,,,,Temperature Sensor,Unknown,Active
TempSensor_5,2024-12-01 14:06:28.455382,20.98,34.15,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.455393,26.97,31.16,,,,,Temperature Sensor,Unknown,Active
TempSensor_2,2024-12-01 14:06:28.455402,21.23,47.77,,,,,Temperature Sensor,Unknown,Active
TempSensor_5,2024-12-01 14:06:28.455410,29.88,52.33,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.455420,20.31,53.5,,,,,Temperature Sensor,Unknown,Active
TempSensor_4,2024-12-01 14:06:28.455429,21.84,44.74,,,,,Temperature Sensor,Unknown,Active
TempSensor_2,2024-12-01 14:06:28.455437,21.99,31.39,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.455446,25.51,38.62,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.455455,26.34,45.36,,,,,Temperature Sensor,Unknown,Active
TempSensor_3,2024-12-01 14:06:28.455463,22.1,36.88,,,,,Temperature Sensor,Unknown,Active
TempSensor_2,2024-12-01 14:06:28.455473,27.22,45.36,,,,,Temperature Sensor,Unknown,Active
TempSensor_2,2024-12-01 14:06:28.455480,27.4,43.51,,,,,Temperature Sensor,Unknown,Active
TempSensor_4,2024-12-01 14:06:28.455489,24.26,47.57,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.455497,27.33,52.88,,,,,Temperature Sensor,Unknown,Active
TempSensor_6,2024-12-01 14:06:28.455506,21.44,46.1,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.455514,28.23,37.69,,,,,Temperature Sensor,Unknown,Active
TempSensor_10,2024-12-01 14:06:28.455522,27.49,37.54,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.455531,27.22,44.73,,,,,Temperature Sensor,Unknown,Active
TempSensor_4,2024-12-01 14:06:28.455540,22.12,37.69,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.455550,20.24,44.92,,,,,Temperature Sensor,Unknown,Active
TempSensor_6,2024-12-01 14:06:28.455559,24.62,55.07,,,,,Temperature Sensor,Unknown,Active
TempSensor_6,2024-12-01 14:06:28.455568,25.24,40.2,,,,,Temperature Sensor,Unknown,Active
TempSensor_6,2024-12-01 14:06:28.455577,29.71,41.13,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.455586,29.96,32.7,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.455594,23.19,42.9,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.455604,24.05,59.44,,,,,Temperature Sensor,Unknown,Active
TempSensor_3,2024-12-01 14:06:28.455619,26.96,57.07,,,,,Temperature Sensor,Unknown,Active
TempSensor_4,2024-12-01 14:06:28.455628,28.51,50.24,,,,,Temperature Sensor,Unknown,Active
TempSensor_6,2024-12-01 14:06:28.455637,23.9,51.66,,,,,Temperature Sensor,Unknown,Active
TempSensor_3,2024-12-01 14:06:28.455646,28.39,38.15,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.455655,26.8,34.85,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.455664,26.96,30.28,,,,,Temperature Sensor,Unknown,Active
TempSensor_6,2024-12-01 14:06:28.455672,27.8,49.77,,,,,Temperature Sensor,Unknown,Active
TempSensor_2,2024-12-01 14:06:28.455681,25.6,30.01,,,,,Temperature Sensor,Unknown,Active
TempSensor_2,2024-12-01 14:06:28.455690,20.87,50.57,,,,,Temperature Sensor,Unknown,Active
TempSensor_4,2024-12-01 14:06:28.455699,23.44,31.79,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.455708,24.1,55.51,,,,,Temperature Sensor,Unknown,Active
TempSensor_7,2024-12-01 14:06:28.455716,21.21,50.38,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.455724,21.81,40.53,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.455733,28.9,55.57,,,,,Temperature Sensor,Unknown,Active
TempSensor_4,2024-12-01 14:06:28.455742,28.88,42.83,,,,,Temperature Sensor,Unknown,Active
TempSensor_3,2024-12-01 14:06:28.455750,20.19,41.0,,,,,Temperature Sensor,Unknown,Active
TempSensor_7,2024-12-01 14:06:28.455760,23.59,36.63,,,,,Temperature Sensor,Unknown,Active
TempSensor_5,2024-12-01 14:06:28.455769,27.07,40.48,,,,,Temperature Sensor,Unknown,Active
TempSensor_7,2024-12-01 14:06:28.455776,20.58,59.85,,,,,Temperature Sensor,Unknown,Active
TempSensor_4,2024-12-01 14:06:28.455783,22.83,35.21,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.455792,29.36,47.17,,,,,Temperature Sensor,Unknown,Active
TempSensor_2,2024-12-01 14:06:28.455801,26.7,58.73,,,,,Temperature Sensor,Unknown,Active
TempSensor_5,2024-12-01 14:06:28.455809,25.63,40.41,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.455818,27.83,42.73,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.455825,29.68,40.67,,,,,Temperature Sensor,Unknown,Active
TempSensor_6,2024-12-01 14:06:28.455834,26.74,50.34,,,,,Temperature Sensor,Unknown,Active
TempSensor_2,2024-12-01 14:06:28.455842,22.66,31.29,,,,,Temperature Sensor,Unknown,Active
TempSensor_2,2024-12-01 14:06:28.455850,29.43,56.0,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.455859,28.57,51.62,,,,,Temperature Sensor,Unknown,Active
TempSensor_2,2024-12-01 14:06:28.455868,20.59,57.67,,,,,Temperature Sensor,Unknown,Active
TempSensor_10,2024-12-01 14:06:28.455877,21.84,54.56,,,,,Temperature Sensor,Unknown,Active
TempSensor_7,2024-12-01 14:06:28.455885,27.1,47.69,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.455894,27.58,33.74,,,,,Temperature Sensor,Unknown,Active
TempSensor_4,2024-12-01 14:06:28.455904,28.88,38.68,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.455913,24.51,38.53,,,,,Temperature Sensor,Unknown,Active
TempSensor_3,2024-12-01 14:06:28.455922,27.45,55.49,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.455931,26.24,43.95,,,,,Temperature Sensor,Unknown,Active
TempSensor_5,2024-12-01 14:06:28.455939,20.76,48.67,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.455948,29.15,53.84,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.455956,26.77,38.55,,,,,Temperature Sensor,Unknown,Active
TempSensor_6,2024-12-01 14:06:28.455964,20.27,42.54,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.455973,25.66,30.01,,,,,Temperature Sensor,Unknown,Active
TempSensor_5,2024-12-01 14:06:28.455981,26.5,34.96,,,,,Temperature Sensor,Unknown,Active
TempSensor_10,2024-12-01 14:06:28.455990,23.76,49.42,,,,,Temperature Sensor,Unknown,Active
TempSensor_4,2024-12-01 14:06:28.455998,27.0,53.45,,,,,Temperature Sensor,Unknown,Active
TempSensor_3,2024-12-01 14:06:28.456007,21.17,31.34,,,,,Temperature Sensor,Unknown,Active
TempSensor_7,2024-12-01 14:06:28.456015,23.37,57.75,,,,,Temperature Sensor,Unknown,Active
TempSensor_10,2024-12-01 14:06:28.456024,23.47,55.4,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.456033,25.04,37.74,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.456041,23.57,56.58,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.456050,24.86,46.19,,,,,Temperature Sensor,Unknown,Active
TempSensor_10,2024-12-01 14:06:28.456058,23.52,58.26,,,,,Temperature Sensor,Unknown,Active
TempSensor_4,2024-12-01 14:06:28.456067,21.12,40.55,,,,,Temperature Sensor,Unknown,Active
TempSensor_5,2024-12-01 14:06:28.456076,28.83,51.9,,,,,Temperature Sensor,Unknown,Active
TempSensor_5,2024-12-01 14:06:28.456084,22.56,31.88,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.456093,27.32,59.62,,,,,Temperature Sensor,Unknown,Active
TempSensor_6,2024-12-01 14:06:28.456101,23.48,47.02,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.456110,27.02,46.63,,,,,Temperature Sensor,Unknown,Active
TempSensor_10,2024-12-01 14:06:28.456118,21.45,42.82,,,,,Temperature Sensor,Unknown,Active
TempSensor_5,2024-12-01 14:06:28.456127,21.67,31.27,,,,,Temperature Sensor,Unknown,Active
TempSensor_10,2024-12-01 14:06:28.456136,22.22,49.53,,,,,Temperature Sensor,Unknown,Active
TempSensor_6,2024-12-01 14:06:28.456144,29.04,42.42,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.456153,26.96,51.68,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.456161,20.63,55.57,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.456170,22.12,49.08,,,,,Temperature Sensor,Unknown,Active
TempSensor_6,2024-12-01 14:06:28.456177,20.99,45.89,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.456185,25.69,51.34,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.456193,27.56,51.73,,,,,Temperature Sensor,Unknown,Active
TempSensor_5,2024-12-01 14:06:28.456201,23.76,41.33,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.456209,22.74,36.61,,,,,Temperature Sensor,Unknown,Active
TempSensor_3,2024-12-01 14:06:28.456218,23.84,46.95,,,,,Temperature Sensor,Unknown,Active
TempSensor_4,2024-12-01 14:06:28.456227,28.86,30.53,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.456235,21.15,58.92,,,,,Temperature Sensor,Unknown,Active
TempSensor_5,2024-12-01 14:06:28.456244,27.61,40.18,,,,,Temperature Sensor,Unknown,Active
TempSensor_7,2024-12-01 14:06:28.456253,27.79,52.01,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.456261,28.17,42.29,,,,,Temperature Sensor,Unknown,Active
TempSensor_10,2024-12-01 14:06:28.456270,22.03,52.25,,,,,Temperature Sensor,Unknown,Active
TempSensor_2,2024-12-01 14:06:28.456279,25.46,44.81,,,,,Temperature Sensor,Unknown,Active
TempSensor_10,2024-12-01 14:06:28.456288,21.65,41.57,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.456297,27.33,58.58,,,,,Temperature Sensor,Unknown,Active
TempSensor_5,2024-12-01 14:06:28.456319,21.65,30.06,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.456338,23.64,39.75,,,,,Temperature Sensor,Unknown,Active
TempSensor_4,2024-12-01 14:06:28.456347,28.19,58.5,,,,,Temperature Sensor,Unknown,Active
TempSensor_2,2024-12-01 14:06:28.456355,24.14,52.39,,,,,Temperature Sensor,Unknown,Active
TempSensor_2,2024-12-01 14:06:28.456363,23.84,45.92,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.456371,21.62,52.42,,,,,Temperature Sensor,Unknown,Active
TempSensor_5,2024-12-01 14:06:28.456380,26.94,41.43,,,,,Temperature Sensor,Unknown,Active
TempSensor_3,2024-12-01 14:06:28.456388,25.47,35.99,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.456397,24.63,50.72,,,,,Temperature Sensor,Unknown,Active
TempSensor_5,2024-12-01 14:06:28.456407,22.04,42.17,,,,,Temperature Sensor,Unknown,Active
TempSensor_7,2024-12-01 14:06:28.456416,25.16,39.17,,,,,Temperature Sensor,Unknown,Active
TempSensor_5,2024-12-01 14:06:28.456427,25.59,50.22,,,,,Temperature Sensor,Unknown,Active
TempSensor_6,2024-12-01 14:06:28.456435,24.43,33.22,,,,,Temperature Sensor,Unknown,Active
TempSensor_4,2024-12-01 14:06:28.456444,27.62,42.56,,,,,Temperature Sensor,Unknown,Active
TempSensor_6,2024-12-01 14:06:28.456452,21.12,48.59,,,,,Temperature Sensor,Unknown,Active
TempSensor_4,2024-12-01 14:06:28.456462,27.84,52.93,,,,,Temperature Sensor,Unknown,Active
TempSensor_3,2024-12-01 14:06:28.456471,28.14,44.28,,,,,Temperature Sensor,Unknown,Active
TempSensor_7,2024-12-01 14:06:28.456479,25.22,38.54,,,,,Temperature Sensor,Unknown,Active
TempSensor_10,2024-12-01 14:06:28.456487,22.4,37.4,,,,,Temperature Sensor,Unknown,Active
TempSensor_5,2024-12-01 14:06:28.456495,24.16,56.96,,,,,Temperature Sensor,Unknown,Active
TempSensor_3,2024-12-01 14:06:28.456503,26.91,39.94,,,,,Temperature Sensor,Unknown,Active
TempSensor_2,2024-12-01 14:06:28.456511,26.22,52.01,,,,,Temperature Sensor,Unknown,Active
TempSensor_4,2024-12-01 14:06:28.456519,23.97,32.69,,,,,Temperature Sensor,Unknown,Active
TempSensor_3,2024-12-01 14:06:28.456526,22.32,52.86,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.456534,28.87,38.11,,,,,Temperature Sensor,Unknown,Active
TempSensor_4,2024-12-01 14:06:28.456543,25.02,39.78,,,,,Temperature Sensor,Unknown,Active
TempSensor_2,2024-12-01 14:06:28.456551,22.54,41.04,,,,,Temperature Sensor,Unknown,Active
TempSensor_4,2024-12-01 14:06:28.456560,20.93,58.68,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.456570,27.0,35.45,,,,,Temperature Sensor,Unknown,Active
TempSensor_2,2024-12-01 14:06:28.456579,26.07,30.28,,,,,Temperature Sensor,Unknown,Active
TempSensor_3,2024-12-01 14:06:28.456588,24.71,43.67,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.456597,22.11,56.28,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.456606,20.18,30.05,,,,,Temperature Sensor,Unknown,Active
TempSensor_2,2024-12-01 14:06:28.456622,20.37,31.44,,,,,Temperature Sensor,Unknown,Active
TempSensor_10,2024-12-01 14:06:28.456631,29.93,30.87,,,,,Temperature Sensor,Unknown,Active
TempSensor_8,2024-12-01 14:06:28.456640,26.32,31.36,,,,,Temperature Sensor,Unknown,Active
TempSensor_7,2024-12-01 14:06:28.456649,27.21,57.29,,,,,Temperature Sensor,Unknown,Active
TempSensor_3,2024-12-01 14:06:28.456677,21.51,50.63,,,,,Temperature Sensor,Unknown,Active
TempSensor_5,2024-12-01 14:06:28.456687,21.33,56.73,,,,,Temperature Sensor,Unknown,Active
TempSensor_5,2024-12-01 14:06:28.456696,28.66,42.88,,,,,Temperature Sensor,Unknown,Active
TempSensor_5,2024-12-01 14:06:28.456704,28.43,40.1,,,,,Temperature Sensor,Unknown,Active
TempSensor_6,2024-12-01 14:06:28.456713,22.44,44.59,,,,,Temperature Sensor,Unknown,Active
TempSensor_2,2024-12-01 14:06:28.456722,25.84,31.88,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.456729,29.06,50.18,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.456738,29.19,51.32,,,,,Temperature Sensor,Unknown,Active
TempSensor_9,2024-12-01 14:06:28.456746,22.23,41.39,,,,,Temperature Sensor,Unknown,Active
TempSensor_3,2024-12-01 14:06:28.456755,21.54,34.32,,,,,Temperature Sensor,Unknown,Active
TempSensor_3,2024-12-01 14:06:28.456764,24.59,43.61,,,,,Temperature Sensor,Unknown,Active
TempSensor_7,2024-12-01 14:06:28.456772,27.04,53.54,,,,,Temperature Sensor,Unknown,Active
TempSensor_2,2024-12-01 14:06:28.456781,29.83,45.82,,,,,Temperature Sensor,Unknown,Active
TempSensor_10,2024-12-01 14:06:28.456790,21.43,40.79,,,,,Temperature Sensor,Unknown,Active
TempSensor_5,2024-12-01 14:06:28.456799,24.58,46.27,,,,,Temperature Sensor,Unknown,Active
TempSensor_2,2024-12-01 14:06:28.456808,20.14,45.91,,,,,Temperature Sensor,Unknown,Active
TempSensor_1,2024-12-01 14:06:28.456816,28.41,31.57,,,,,Temperature Sensor,Unknown,Active
